KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0008270	zinc ion binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0043043	peptide biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0055029	nuclear DNA-directed RNA polymerase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0008135	translation factor activity, RNA binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0006518	peptide metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005667	transcription regulator complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0090079	translation regulator activity, nucleic acid binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0043604	amide biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005654	nucleoplasm
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0045182	translation regulator activity
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0043603	amide metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0000428	DNA-directed RNA polymerase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0008233	peptidase activity
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0019538	protein metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0030880	RNA polymerase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0046914	transition metal ion binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0010467	gene expression
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0061695	transferase complex, transferring phosphorus-containing groups
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0140096	catalytic activity, acting on a protein
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:1901566	organonitrogen compound biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0031981	nuclear lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0046872	metal ion binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0044271	cellular nitrogen compound biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0140513	nuclear protein-containing complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0043169	cation binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0009059	macromolecule biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0070013	intracellular organelle lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0016787	hydrolase activity
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:1901564	organonitrogen compound metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043233	organelle lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0043167	ion binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0034641	cellular nitrogen compound metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0031974	membrane-enclosed lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0003676	nucleic acid binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0043170	macromolecule metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:1990234	transferase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0005488	binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0044249	cellular biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0140535	intracellular protein-containing complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:1901576	organic substance biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:1901363	heterocyclic compound binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:1902494	catalytic complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0009058	biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0097159	organic cyclic compound binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005634	nucleus
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0006807	nitrogen compound metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0003824	catalytic activity
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0032991	protein-containing complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0044238	primary metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043231	intracellular membrane-bounded organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0044237	cellular metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043227	membrane-bounded organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0071704	organic substance metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043229	intracellular organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0008152	metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043226	organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0009987	cellular process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005622	intracellular anatomical structure
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0110165	cellular anatomical entity
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005669	transcription factor TFIID complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0016591	RNA polymerase II, holoenzyme
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0090575	RNA polymerase II transcription regulator complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0055029	nuclear DNA-directed RNA polymerase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005667	transcription regulator complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005654	nucleoplasm
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0000428	DNA-directed RNA polymerase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0030880	RNA polymerase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0061695	transferase complex, transferring phosphorus-containing groups
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0031981	nuclear lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0140513	nuclear protein-containing complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0070013	intracellular organelle lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043233	organelle lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0031974	membrane-enclosed lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:1990234	transferase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0140535	intracellular protein-containing complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:1902494	catalytic complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005634	nucleus
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0032991	protein-containing complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043231	intracellular membrane-bounded organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043227	membrane-bounded organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043229	intracellular organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043226	organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005622	intracellular anatomical structure
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0110165	cellular anatomical entity
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005669	transcription factor TFIID complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0003743	translation initiation factor activity
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0006413	translational initiation
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0016591	RNA polymerase II, holoenzyme
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0008135	translation factor activity, RNA binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0006412	translation
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0090575	RNA polymerase II transcription regulator complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0090079	translation regulator activity, nucleic acid binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0043043	peptide biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0055029	nuclear DNA-directed RNA polymerase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0045182	translation regulator activity
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0006518	peptide metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005667	transcription regulator complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0043604	amide biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0003676	nucleic acid binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005654	nucleoplasm
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0043603	amide metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:1901363	heterocyclic compound binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0000428	DNA-directed RNA polymerase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0019538	protein metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0097159	organic cyclic compound binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0030880	RNA polymerase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0010467	gene expression
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	MF	GO:0005488	binding
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0061695	transferase complex, transferring phosphorus-containing groups
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:1901566	organonitrogen compound biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0031981	nuclear lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0044271	cellular nitrogen compound biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0140513	nuclear protein-containing complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0009059	macromolecule biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0070013	intracellular organelle lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:1901564	organonitrogen compound metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043233	organelle lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0034641	cellular nitrogen compound metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0031974	membrane-enclosed lumen
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0043170	macromolecule metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:1990234	transferase complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0044249	cellular biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0140535	intracellular protein-containing complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:1901576	organic substance biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:1902494	catalytic complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0009058	biosynthetic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005634	nucleus
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0006807	nitrogen compound metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0032991	protein-containing complex
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0044238	primary metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043231	intracellular membrane-bounded organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0044237	cellular metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043227	membrane-bounded organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0071704	organic substance metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043229	intracellular organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0008152	metabolic process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0043226	organelle
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	BP	GO:0009987	cellular process
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0005622	intracellular anatomical structure
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0016020	membrane
KQB09-20432_k25_TRINITY_DN2741_c0_g1_i14	CC	GO:0110165	cellular anatomical entity
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0001164	RNA polymerase I core promoter sequence-specific DNA binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0070860	RNA polymerase I core factor complex
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0001188	RNA polymerase I preinitiation complex assembly
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0001163	RNA polymerase I transcription regulatory region sequence-specific DNA binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0000120	RNA polymerase I transcription regulator complex
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0006361	transcription initiation at RNA polymerase I promoter
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0001046	core promoter sequence-specific DNA binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0006360	transcription by RNA polymerase I
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0005667	transcription regulator complex
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0070897	transcription preinitiation complex assembly
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0000976	transcription cis-regulatory region binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0005730	nucleolus
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0065004	protein-DNA complex assembly
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0001067	transcription regulatory region nucleic acid binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0031981	nuclear lumen
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:1990837	sequence-specific double-stranded DNA binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0071824	protein-DNA complex organization
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0140513	nuclear protein-containing complex
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0003690	double-stranded DNA binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0006352	DNA-templated transcription initiation
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0070013	intracellular organelle lumen
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0043565	sequence-specific DNA binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0043233	organelle lumen
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0065003	protein-containing complex assembly
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0031974	membrane-enclosed lumen
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0043933	protein-containing complex organization
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0003677	DNA binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0022607	cellular component assembly
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0005634	nucleus
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0046872	metal ion binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0006351	DNA-templated transcription
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0032991	protein-containing complex
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0043169	cation binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0032774	RNA biosynthetic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0043231	intracellular membrane-bounded organelle
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0003676	nucleic acid binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0044085	cellular component biogenesis
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0043227	membrane-bounded organelle
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0043167	ion binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0016043	cellular component organization
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0043232	intracellular non-membrane-bounded organelle
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:1901363	heterocyclic compound binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0071840	cellular component organization or biogenesis
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0043228	non-membrane-bounded organelle
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0097159	organic cyclic compound binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0034654	nucleobase-containing compound biosynthetic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0043229	intracellular organelle
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	MF	GO:0005488	binding
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0016070	RNA metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0043226	organelle
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0019438	aromatic compound biosynthetic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0005622	intracellular anatomical structure
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0018130	heterocycle biosynthetic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0016020	membrane
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:1901362	organic cyclic compound biosynthetic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	CC	GO:0110165	cellular anatomical entity
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0090304	nucleic acid metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0010467	gene expression
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0006139	nucleobase-containing compound metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0044271	cellular nitrogen compound biosynthetic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0009059	macromolecule biosynthetic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0006725	cellular aromatic compound metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0046483	heterocycle metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:1901360	organic cyclic compound metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0042790	nucleolar large rRNA transcription by RNA polymerase I
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0009303	rRNA transcription
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0098781	ncRNA transcription
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0034641	cellular nitrogen compound metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0043170	macromolecule metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0044249	cellular biosynthetic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:1901576	organic substance biosynthetic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0009058	biosynthetic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0006807	nitrogen compound metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0044238	primary metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0044237	cellular metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0071704	organic substance metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0016072	rRNA metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0008152	metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0034660	ncRNA metabolic process
QS99-2014_k31_TRINITY_DN51024_c0_g1_i5	BP	GO:0009987	cellular process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	MF	GO:0003714	transcription corepressor activity
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0045892	negative regulation of DNA-templated transcription
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	CC	GO:0016020	membrane
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	MF	GO:0003712	transcription coregulator activity
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:1902679	negative regulation of RNA biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	CC	GO:0110165	cellular anatomical entity
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0051253	negative regulation of RNA metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	MF	GO:0140110	transcription regulator activity
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0045934	negative regulation of nucleobase-containing compound metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0051172	negative regulation of nitrogen compound metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0010558	negative regulation of macromolecule biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0031327	negative regulation of cellular biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0009890	negative regulation of biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0010605	negative regulation of macromolecule metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0031324	negative regulation of cellular metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0009892	negative regulation of metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0048523	negative regulation of cellular process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0048519	negative regulation of biological process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0006355	regulation of DNA-templated transcription
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:2001141	regulation of RNA biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0051252	regulation of RNA metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0019219	regulation of nucleobase-containing compound metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0051171	regulation of nitrogen compound metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0080090	regulation of primary metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0010468	regulation of gene expression
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0010556	regulation of macromolecule biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0031326	regulation of cellular biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0009889	regulation of biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0060255	regulation of macromolecule metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0031323	regulation of cellular metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0019222	regulation of metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0050794	regulation of cellular process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0050789	regulation of biological process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0065007	biological regulation
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	MF	GO:0003714	transcription corepressor activity
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0045892	negative regulation of DNA-templated transcription
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	MF	GO:0003712	transcription coregulator activity
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:1902679	negative regulation of RNA biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0051253	negative regulation of RNA metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	MF	GO:0140110	transcription regulator activity
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0045934	negative regulation of nucleobase-containing compound metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0051172	negative regulation of nitrogen compound metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0010558	negative regulation of macromolecule biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0031327	negative regulation of cellular biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0009890	negative regulation of biosynthetic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0010605	negative regulation of macromolecule metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0031324	negative regulation of cellular metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0009892	negative regulation of metabolic process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0048523	negative regulation of cellular process
QN05-803_k31_TRINITY_DN2145_c0_g1_i12	BP	GO:0048519	negative regulation of biological process
